"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000261390",3.73625733863273,-0.0207704199135664,0.297295618576014,0.799568237437733,NA,"MAFTRR","102467146"
"ENSG00000267543",6.48046587833514,-0.025228908629108,0.289783619832929,0.799572011330141,0.914420921054694,NA,NA
"ENSG00000204828",1.8152050047987,-0.0172483549643005,0.301382598766474,0.799662411977916,NA,NA,NA
"ENSG00000140839",4.09305005115992,0.0213680569030045,0.296322137918001,0.799674248905816,NA,"CLEC18B","497190"
"ENSG00000236051",1.2695228968294,0.0066219544532528,0.307027193959351,0.799677707317393,NA,"MYCBP2-AS1","100874212"
"ENSG00000075826",289.593027658513,0.0330138823621892,0.148317944918017,0.799693572240796,0.914429168113935,"SEC31B","25956"
"ENSG00000107736",5.5286957342097,-0.0263930110684617,0.288606716916558,0.79970446298131,0.914429168113935,"CDH23","64072"
"ENSG00000273314",19.6380108095181,0.0359675674459056,0.260495221582653,0.79973167825992,0.914429168113935,NA,NA
"ENSG00000223806",0.913745700143342,-0.00411643452170431,0.308033341824128,0.799839608372875,NA,"LINC00114","400866"
"ENSG00000084731",659.12756837135,-0.0246825499640124,0.103842129856598,0.799867470827382,0.914478830278282,"KIF3C","3797"
"ENSG00000223485",19.4210768097556,-0.0365937283713545,0.256505031828804,0.799876753904073,0.914478830278282,"LINC01615","101929484"
"ENSG00000175054",538.278936541261,-0.0237011439232425,0.100158401835029,0.799961498818748,0.914517611800797,"ATR","545"
"ENSG00000254743",0.523320927343586,0.00580967759054093,0.308508781398723,0.800016399575866,NA,NA,NA
"ENSG00000261017",0.523320927343586,0.00580967759054093,0.308508781398723,0.800016399575866,NA,NA,NA
"ENSG00000163462",133.751738464435,0.035521080347188,0.166659065203242,0.800048323042925,0.914558765315697,"TRIM46","80128"
"ENSG00000264570",2.22030523255308,-0.0174241786305367,0.301645703598471,0.800095097447321,NA,NA,NA
"ENSG00000223322",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,NA,NA
"ENSG00000231422",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,"LINC01516","101929025"
"ENSG00000243220",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,NA,NA
"ENSG00000253931",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,NA,NA
"ENSG00000255772",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,"LINC01479","101927922"
"ENSG00000267347",0.450441560364087,-0.00653578978755943,0.308833041422621,0.800194171920629,NA,NA,NA
"ENSG00000248449",2.4936561882555,0.0125480588634503,0.304027332944211,0.8001993392883,NA,"PCDHGB8P","56120"
"ENSG00000215252",1783.91189802961,-0.0191010109433955,0.0853513612629355,0.800259091089477,0.914708098344618,"GOLGA8B","440270"
"ENSG00000233037",0.46932653031515,-0.00700589941401171,0.308808268885608,0.800304888672272,NA,NA,NA
"ENSG00000238991",0.46932653031515,-0.00700589941401171,0.308808268885608,0.800304888672272,NA,NA,NA
"ENSG00000253607",0.46932653031515,-0.00700589941401171,0.308808268885608,0.800304888672272,NA,NA,NA
"ENSG00000135124",379.523442260196,0.0289424496632018,0.126373139559739,0.800324967769675,0.914708098344618,"P2RX4","5025"
"ENSG00000173226",220.765916021434,-0.0308236781634271,0.134455505266175,0.800331460505595,0.914708098344618,"IQCB1","9657"
"ENSG00000267281",3.70669232347748,-0.0219184663867749,0.2960710173632,0.8003847755578,NA,"ATF7-NPFF","114108587"
"ENSG00000149476",281.791190466002,-0.0282167575351041,0.122787409834327,0.800410777880271,0.914740650185938,"TKFC","26007"
"ENSG00000257242",1.02334360428994,-0.0112544716364941,0.308487979423212,0.800441535300775,NA,"LINC01619","256021"
"ENSG00000246582",9.36674937558497,0.031897524881811,0.276311804741627,0.800474410573784,0.914755273965749,"LOC389641","389641"
"ENSG00000246225",1.17250444864803,-0.0133220847334984,0.306515974357101,0.800476412513446,NA,NA,NA
"ENSG00000196074",32.9931391102355,-0.0387508340313852,0.225009240425599,0.800540041555203,0.91477217931951,"SYCP2","10388"
"ENSG00000079393",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,"DUSP13","51207"
"ENSG00000124657",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,"OR2B6","26212"
"ENSG00000199466",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000224207",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000230873",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,"STMND1","401236"
"ENSG00000234703",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000236677",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000237805",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000239831",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000248473",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,"LINC01962","102577426"
"ENSG00000250342",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000254164",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000256361",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000267250",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000272372",0.382041048915919,0.00631729945257416,0.308659706896405,0.800548439456111,NA,NA,NA
"ENSG00000269175",3.9586169358786,-0.0215624096399671,0.295622818498602,0.80069876558608,NA,NA,NA
"ENSG00000185798",94.8439557413144,-0.0359162134744256,0.175402411071688,0.800718761638719,0.914863065297274,"WDR53","348793"
"ENSG00000147059",81.3744973778403,-0.0375904299096632,0.18348129329645,0.800721263497097,0.914863065297274,"SPIN2A","54466"
"ENSG00000047662",6.21949985149462,0.0218136677912304,0.294908994469034,0.800803497605103,0.914898929263887,"FAM184B","27146"
"ENSG00000170615",2.52834654317068,-0.0110831083305636,0.30450575499086,0.800850505764748,NA,"SLC26A5","375611"
"ENSG00000204323",2.68782379998627,0.0178453238687522,0.300001266448357,0.80089836318189,NA,"SMIM5","643008"
"ENSG00000223549",1.12877517726273,-0.0138882764548794,0.307026029357195,0.800901818952345,NA,NA,NA
"ENSG00000272473",0.823382602407795,0.00959195063347839,0.308298760414023,0.800959226473029,NA,NA,NA
"ENSG00000239899",0.651009759864348,-0.00668578515368268,0.308773275453146,0.800962795484027,NA,NA,NA
"ENSG00000146733",185.085069932932,-0.030908692828077,0.136710525721522,0.801130197127017,0.915093611648557,"PSPH","5723"
"ENSG00000203706",4.35594143554283,0.0245240784460798,0.292365076510237,0.801153196789273,NA,NA,NA
"ENSG00000099381",551.945776783232,-0.0242166134429178,0.10142978678507,0.801155565446576,0.915093611648557,"SETD1A","9739"
"ENSG00000233176",2.99008181845173,0.018562804754214,0.299817904374299,0.801172263888743,NA,NA,NA
"ENSG00000214389",3548.26441451777,0.020895617221467,0.0839204688797266,0.801212278431546,0.915093611648557,NA,NA
"ENSG00000162591",689.200355030606,0.0326499674282803,0.147642845791438,0.801220586173521,0.915093611648557,"MEGF6","1953"
"ENSG00000271911",1.19104506267789,0.00971144909502547,0.305984209004312,0.801227580754269,NA,NA,NA
"ENSG00000198794",44.3995806507689,-0.0385758347430719,0.220436832144181,0.801252870848203,0.915093611648557,"SCAMP5","192683"
"ENSG00000271933",7.26269218200738,-0.0284743560373067,0.283909551738267,0.80127903440784,0.915093611648557,NA,NA
"ENSG00000213842",1.24622590560042,-0.0122134001056389,0.304775691426699,0.801401345470643,NA,NA,NA
"ENSG00000270141",1.24622590560042,-0.0122134001056389,0.304775691426699,0.801401345470643,NA,NA,NA
"ENSG00000004455",1224.83873003951,0.0259027085232785,0.112084811655892,0.801475605294457,0.915260014067936,"AK2","204"
"ENSG00000203914",2.64535688085261,-0.0181658853402722,0.300730764893397,0.801496958021659,NA,NA,NA
"ENSG00000103154",1.70811175375231,0.0102019829561471,0.305407310499013,0.801552852859833,NA,"NECAB2","54550"
"ENSG00000248781",3.52968954868612,-0.0213505270511597,0.296027454283846,0.801563559142457,NA,NA,NA
"ENSG00000230316",0.80608970784139,0.0117731595053879,0.307137218817853,0.80157885854778,NA,"FEZF1-AS1","154860"
"ENSG00000271992",0.778882791889695,0.00899848133155557,0.307990749901158,0.801595000850572,NA,NA,NA
"ENSG00000273181",0.708070732474353,-0.00795969115005907,0.308767520013022,0.801611778011603,NA,NA,NA
"ENSG00000140688",711.976458730164,0.0271140839842845,0.115558379252159,0.80167769586304,0.915376583100982,"C16orf58","64755"
"ENSG00000088280",1753.01605508388,-0.0266403682830064,0.12178179029633,0.80169961382029,0.915376583100982,"ASAP3","55616"
"ENSG00000100629",61.2499780069289,0.0383671944300586,0.207193487312191,0.80173029619159,0.915376583100982,"CEP128","145508"
"ENSG00000240992",0.792447375120128,0.0123333333513995,0.307182274807947,0.801792818688482,NA,NA,NA
"ENSG00000170322",554.495854622893,-0.0249854115995123,0.103700320971696,0.801832149895468,0.915434788732888,"NFRKB","4798"
"ENSG00000266111",1.26351458307027,-0.00725778968835154,0.306894258273008,0.801835775878019,NA,NA,NA
"ENSG00000251791",0.795361681040709,0.00903928161580683,0.307170784306878,0.801859974006682,NA,"SCARNA6","677772"
"ENSG00000167945",2.33530591220637,-0.0162299193965074,0.301558729367655,0.801954905245222,NA,NA,NA
"ENSG00000077097",3298.59606962675,-0.0182171691481681,0.0774448134623286,0.801979230066656,0.915543845255408,"TOP2B","7155"
"ENSG00000188305",2.00676072850407,-0.0164710480771002,0.301720524956071,0.802000657070586,NA,"PEAK3","374872"
"ENSG00000243721",12.7741492642342,0.0332551063295898,0.270740567704472,0.802029433853562,0.915543845255408,NA,NA
"ENSG00000251485",2.71957008108655,-0.01754331530151,0.300536242094091,0.802081556573326,NA,NA,NA
"ENSG00000130724",1279.26063356344,0.0210905874481786,0.0867955522517299,0.802141093429234,0.915613222225681,"CHMP2A","27243"
"ENSG00000204869",1.20916175334386,-0.00989839050533944,0.30696428516763,0.802262540023447,NA,"IGFL4","444882"
"ENSG00000130038",50.8948037246605,-0.0384528296460197,0.204715950138167,0.802293613733548,0.915626435117148,"CRACR2A","84766"
"ENSG00000252202",0.742311606902365,0.0108546886447345,0.307229013526251,0.802339178221301,NA,NA,NA
"ENSG00000125434",79.0615323867047,0.0372225688971057,0.185177462627823,0.802350587736931,0.915626435117148,"SLC25A35","399512"
"ENSG00000101882",273.125433870845,-0.0284361493644004,0.124347052311307,0.802381594938647,0.915626435117148,"NKAP","79576"
"ENSG00000264109",12.039301134761,0.0322710740530821,0.273581110416316,0.802392128749021,0.915626435117148,NA,NA
"ENSG00000105928",842.54478143821,0.0240474236287638,0.101208252353131,0.802407556291915,0.915626435117148,"GSDME","1687"
"ENSG00000165985",11.4858620223236,-0.0302632135668319,0.277202754260922,0.802457979426332,0.915626435117148,"C1QL3","389941"
"ENSG00000253167",2.17297667703931,-0.0190398601956686,0.299663518195911,0.802488308949231,NA,NA,NA
"ENSG00000223505",1.13548084494241,0.00619168902184548,0.307271877001149,0.802499325050797,NA,NA,NA
"ENSG00000140836",1310.20994503466,0.0244551845420206,0.0926246844815723,0.802586405712393,0.915714906118116,"ZFHX3","463"
"ENSG00000225889",0.488449321754417,-0.00734029828835872,0.30907972309231,0.802665247054297,NA,NA,NA
"ENSG00000255129",0.942669426269086,0.0111803106188747,0.306154351686937,0.802724385484757,NA,NA,NA
"ENSG00000167595",152.896408695374,-0.033719257426513,0.159636655653898,0.802854953841677,0.915905547311284,"PROSER3","148137"
"ENSG00000271755",9.42255113431858,-0.0300919665742982,0.279105734524722,0.8028552960843,0.915905547311284,NA,NA
"ENSG00000272382",2.17442372678386,-0.0150167003801054,0.302187390804425,0.802911503530461,NA,NA,NA
"ENSG00000188512",2.17009923025776,0.00353207668902974,0.307968586977345,0.802951448757276,NA,NA,NA
"ENSG00000225205",7.77777332919315,0.0266244852894549,0.286840632686262,0.802961684372487,0.915968844211902,NA,NA
"ENSG00000228294",2.32592704002321,0.0142171895672427,0.305057481984288,0.803011114015488,NA,"BMS1P17","101101776"
"ENSG00000253390",2.51368349461523,-0.0193754011488752,0.299037556663907,0.803104488365818,NA,NA,NA
"ENSG00000163596",139.67497114799,-0.0341293036026111,0.162352338317866,0.803122660704519,0.916094399791893,"ICA1L","130026"
"ENSG00000260121",23.1158878692083,0.0377960131793412,0.244956657656454,0.803285506543356,0.916222071801544,NA,NA
"ENSG00000271466",1.01458850302483,-0.0130935384877418,0.306615861536782,0.803317761032417,NA,NA,NA
"ENSG00000252206",1.19363147950105,-0.00996430481830494,0.306873791447871,0.803450145187177,NA,NA,NA
"ENSG00000237004",4.48646322105813,0.0214872099864462,0.292986910764248,0.803533482374566,NA,NA,NA
"ENSG00000084072",508.266532957635,-0.0236536175376922,0.101932074459758,0.803549203417394,0.91629496813332,"PPIE","10450"
"ENSG00000196934",15.6748940763872,0.0345470661230683,0.263666278237425,0.803585381244708,0.91629496813332,NA,NA
"ENSG00000238840",1.54661492388203,-0.0149463429768361,0.304615369741459,0.803589744321411,NA,NA,NA
"ENSG00000234709",5.2551334863875,-0.024101662111749,0.290724121880788,0.803600092063917,0.91629496813332,NA,NA
"ENSG00000234383",9.12983175650305,-0.0286448417151978,0.281585939841735,0.803630030861855,0.91629496813332,NA,NA
"ENSG00000256563",0.466412224394569,-0.00628016782194495,0.308792674337858,0.803649983491258,NA,NA,NA
"ENSG00000270522",0.466412224394569,-0.00628016782194495,0.308792674337858,0.803649983491258,NA,NA,NA
"ENSG00000196584",15.6036148430934,-0.0353445097114956,0.258033478047556,0.803651348445516,0.91629496813332,"XRCC2","7516"
"ENSG00000231187",24.9334487368224,-0.0371385993807768,0.24388888845974,0.803654950932536,0.91629496813332,NA,NA
"ENSG00000207119",1.1135623014485,0.0127060602359644,0.305483093828098,0.803693767408028,NA,NA,NA
"ENSG00000168014",443.86682545096,0.0284469409458907,0.125443738878178,0.803864785917265,0.916392403207265,"C2CD3","26005"
"ENSG00000146729",657.667093655954,0.025828443654835,0.111990043683536,0.803893268031921,0.916392403207265,"NIPSNAP2","2631"
"ENSG00000136159",178.94685352593,-0.032836158927077,0.154899600941624,0.803904856791969,0.916392403207265,"NUDT15","55270"
"ENSG00000110514",702.23087359186,-0.0216903527428655,0.0929532147337719,0.803946550392537,0.916392403207265,"MADD","8567"
"ENSG00000233812",5.20569746172487,0.0247158714505497,0.291266079759388,0.803995046650722,0.916392403207265,NA,NA
"ENSG00000166796",6.86783814140299,-0.0249820834088963,0.293887102122683,0.804088426109594,0.916440786636435,"LDHC","3948"
"ENSG00000230310",1.18891114416855,-0.00909985797773937,0.308309112186792,0.804141791970415,NA,NA,NA
"ENSG00000262119",0.867123646031457,0.00448138603665658,0.307580938874404,0.804143096385468,NA,NA,NA
"ENSG00000121270",7.19416641194671,-0.0185115915589816,0.2968984306308,0.804172686301753,0.916478771126338,"ABCC11","85320"
"ENSG00000242085",2.27062133679395,-0.0158204818407519,0.301849477273707,0.804191746829177,NA,NA,NA
"ENSG00000269927",0.858502529651706,0.00810869351786868,0.308343739398403,0.804203846433892,NA,NA,NA
"ENSG00000227693",0.602934457357167,-0.00892898483156488,0.308579399396578,0.804217805383196,NA,NA,NA
"ENSG00000255219",0.602934457357167,-0.00892898483156488,0.308579399396578,0.804217805383196,NA,NA,NA
"ENSG00000241269",2.53323441741724,0.0177675455535921,0.300155663899615,0.804221917186973,NA,NA,NA
"ENSG00000205989",1.11453341862888,0.00920502916803977,0.306784949143795,0.80424033014262,NA,NA,NA
"ENSG00000161643",0.598755406365761,-0.00649259199349557,0.308755022108239,0.804284901663647,NA,"SIGLEC16","400709"
"ENSG00000261207",7.33213735640187,-0.0253110318473256,0.288532801291313,0.804312882142102,0.916572713856589,NA,NA
"ENSG00000239300",3.90122352165492,0.0224505690558706,0.294107188504832,0.804336900859284,NA,NA,NA
"ENSG00000231171",0.669780383948333,0.0060628430002673,0.308036639632712,0.804412725181184,NA,"LINC01098","285501"
"ENSG00000232874",0.669780383948333,0.0060628430002673,0.308036639632712,0.804412725181184,NA,NA,NA
"ENSG00000234292",0.669780383948333,0.0060628430002673,0.308036639632712,0.804412725181184,NA,NA,NA
"ENSG00000104432",15.9574855524333,-0.035050511981651,0.259432935219475,0.804420823186552,0.916572713856589,"IL7","3574"
"ENSG00000188542",43.5837636098831,0.0386139880184929,0.215074087148841,0.804486991614717,0.916572713856589,"DUSP28","285193"
"ENSG00000101346",2135.14311138502,-0.0226175434854055,0.0862147180454641,0.804502713283411,0.916572713856589,"POFUT1","23509"
"ENSG00000140386",299.209051353484,0.0296102265636409,0.131702338550971,0.804528874516288,0.916572713856589,"SCAPER","49855"
"ENSG00000236449",1.69485226815935,-0.0117537976464355,0.30444385423573,0.80453270120317,NA,NA,NA
"ENSG00000115970",647.385853588609,0.0230982567092608,0.0992658613887165,0.804593487823074,0.916572713856589,"THADA","63892"
"ENSG00000231997",1.25960888454179,-0.0148724299726158,0.303374752498317,0.804596149711208,NA,NA,NA
"ENSG00000255243",1.25960888454179,-0.0148724299726158,0.303374752498317,0.804596149711208,NA,NA,NA
"ENSG00000162819",973.437276691248,0.0300524595870383,0.116281858665782,0.804615042726857,0.916572713856589,"BROX","148362"
"ENSG00000260898",2.73706781329782,-0.0205262126787721,0.297504622029396,0.804627859132155,NA,"ADPGK-AS1","100287559"
"ENSG00000145868",865.153762022701,-0.0260100829718373,0.103306563794898,0.804666998580646,0.916572713856589,"FBXO38","81545"
"ENSG00000163116",1.34082793261166,-0.0118087087914063,0.305007389430444,0.804673169745797,NA,"STPG2","285555"
"ENSG00000259511",16.8017203086295,-0.0322921537468619,0.268721109305912,0.80471355638026,0.916572713856589,"UBE2Q2L","100505679"
